ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,ProtoSet,ConceptInSource
Tacana-asi-8,,Tacana,asi,we-kitawe,we-kitawe,β e + k i t a β e,all from *u-e...,,921,,,,(β)e(+kitaβe---),442,aquicito no más
Tacana-asi-9,,Tacana,asi,u-bau,u-bau,u + b a u,None,,450,,,,(--)u(+bau------),442,este tamaño
Tacana-asi-10,,Tacana,asi,u-bu-čidi,u-bu-čidi,u + b u + tʃ i d i,None,,450,,,,(--)u(+bu+tʃidi--),442,"corto (en tiempo),etc"
Cavinena-asi-1,,Cavinena,asi,o-ho,o-ho,o + h o,None,,450,,,,(--)o(+ho-------),442,"quizás,tal vez"
Cavinena-asi-2,,Cavinena,asi,ehoʔoho,ehoʔoho,e h o ʔ o h o,None,,918,,,,(-)e(-hoʔoho---),442,"quizás,tal vez"
Cavinena-asi-3,,Cavinena,asi,y-odihidya,y-odihidya,j + o d i h i d j a,None,,450,,,,(j+)o(---dihidja),442,"vuelta,otra vez"
EseEjja-asi-1,,EseEjja,asi,o-haya,o-haya,o + h a j a,None,,450,,,,(--)o(+haja-----),442,su
EseEjja-asi-2,,EseEjja,asi,o-naha,o-naha,o + n a h a,None,,450,,,,(--)o(+naha-----),442,suyo
EseEjja-asi-3,,EseEjja,asi,o-ʔoya,o-ʔoya,o + ʔ o j a,None,,450,,,,(--)o(+ʔoja-----),442,otra vez
EseEjja-asi-4,,EseEjja,asi,o-waya,o-waya,o + w a j a,None,,450,,,,(--)o(+waja-----),442,él
EseEjja-asi-5,,EseEjja,asi,o-xaña,o-xaña,o + x a ɲ a,None,,450,,,,(--)o(+xaɲa-----),442,"todos,ellos"
EseEjja-asi-6,,EseEjja,asi,o-ya,o-ya,o + j a,None,,450,,,,(--)o(+ja-------),442,él
EseEjja-asi-7,,EseEjja,asi,o-ya-kwana,o-ya-kwana,o + j a + kʷ a n a,None,,450,,,,(--)o(+ja+kʷana--),442,"ellos,etc"
ProtoTakana-espuma-1,,ProtoTakana,espuma,uba,uba,u b a,None,,451,,,,(---)uba(--------),443,espuma
Tacana-espuma-1,,Tacana,espuma,e-uba,e-uba,e + u b a,None,,451,,,,(e+-)uba(--------),443,espuma
Tacana-espuma-2,,Tacana,espuma,e-ʔuba,e-ʔuba,e + ʔ u b a,Tumupasa dialect,,451,,,,(e+ʔ)uba(--------),443,espuma
Cavinena-espuma-1,,Cavinena,espuma,oba,oba,o b a,None,,922,,,,(--)-oba(--------),443,espuma
Cavinena-espuma-2,,Cavinena,espuma,uba-asa,uba-asa,u b a + a s a,None,Armentia1887,451,,,,(---)uba(+asa----),443,"babear,baba"
Cavinena-espuma-3,,Cavinena,espuma,uba-ʔa-ki,uba-ʔa-ki,u b a + ʔ a + k i,None,Armentia1887,451,,,,(---)uba(+ʔa+ki--),443,baboso
Cavinena-espuma-4,,Cavinena,espuma,uba-kemi-ki,uba-kemi-ki,u b a + k e m i + k i,None,Armentia1887,451,,,,(---)uba(+kemi+ki),443,espumadera
Cavinena-espuma-5,,Cavinena,espuma,uba-suru,uba-suru,u b a + s u r u,None,Armentia1887,451,,,,(---)uba(+suru---),443,espumar
ProtoTakana-luz-1,,ProtoTakana,luz,ue-,ue-,u e,None,,453,,,,(------)ue(---------),444,luz
Tacana-luz-1,,Tacana,luz,weda,weda,β e d a,None,,453,,,,(------)βe(-da------),444,luz
Tacana-luz-2,,Tacana,luz,we-nawa,we-nawa,β e + n a w a,None,,453,,,,(------)βe(+nawa----),444,madrugada
Tacana-luz-3,,Tacana,luz,we-we,we-we,β e + β e,None,Armentia1887,453,,,,(------)βe(+βe------),444,"reflejar,relucir"
Tacana-luz-4,,Tacana,luz,e-we-da,e-we-da,e + β e + d a,None,Armentia1887,453,,,,(----e+)βe(+da------),444,"amanecer,aclarar el día"
Tacana-luz-5,,Tacana,luz,e-we-dakwa,e-we-dakwa,e + β e + d a kʷ a,None,Armentia1887,453,,,,(----e+)βe(+dakʷa----),444,jovencito
Tacana-luz-6,,Tacana,luz,e-we-neni,e-we-neni,e + β e + n e n i,None,Armentia1887,453,,,,(----e+)βe(+neni----),444,reflejando
Araona-luz-1,,Araona,luz,uetseñe,uetseñe,u e t s e ɲ e,None,,453,,,,(------)ue(-tseɲe---),444,today
Araona-luz-2,,Araona,luz,uenau,uenau,u e n a u,None,,453,,,,(------)ue(-nau-----),444,tomorrow
Cavinena-luz-1,,Cavinena,luz,o-da-,o-da-,o + d a,None,,923,,,,(------)o-(+da------),444,alumbrar
Cavinena-luz-2,,Cavinena,luz,o-de,o-de,o + d e,Concept 'vela candela' takem fron Armentia,,924,,,,(------)o-(+de------),444,"luz,vela candela"
Cavinena-luz-3,,Cavinena,luz,u-da-u-da,u-da-u-da,u + d a + u + d a,None,Armentia1887,453,,,,(------)u-(+da+u+da-),444,alba
Cavinena-luz-4,,Cavinena,luz,u-di ebari,u-di_ebari,u + d i + e b a r i,None,Armentia1887,453,,,,(------)u-(+di+ebari),444,cirio
Cavinena-luz-5,,Cavinena,luz,we-kaka,we-kaka,β e + k a k a,None,,925,,,,(------)βe(+kaka----),444,día
Cavinena-luz-6,,Cavinena,luz,we-kaka-,we-kaka-,β e + k a k a,None,,928,,,,(------)βe(+kaka----),444,"aclarar,amanecer"
Cavinena-luz-7,,Cavinena,luz,we-ka-da,we-ka-da,β e + k a + d a,None,,932,,,,(------)βe(+ka+da---),444,brillante
Cavinena-luz-8,,Cavinena,luz,we-ka-da-ke,we-ka-da-ke,β e + k a + d a + k e,None,,933,,,,(------)βe(+ka+da+ke),444,"de día,con luz"
Cavinena-luz-9,,Cavinena,luz,iyakwa-we-kaka,iyakwa-we-kaka,i j a kʷ a + β e + k a k a,None,,934,,,,(ijakʷa+)βe(+kaka----),444,hoy día
Cavinena-luz-10,,Cavinena,luz,ve-ka,ve-ka,β e + k a,None,Armentia1887,935,,,,(------)βe(+ka------),444,"fulgor,iluminar"
Cavinena-luz-11,,Cavinena,luz,ve-kabaro,ve-kabaro,β e + k a b a r o,None,Armentia1887,937,,,,(------)βe(+kabaro--),444,farol
Cavinena-luz-12,,Cavinena,luz,ve-kaisa,ve-kaisa,β e + k a i s a,None,Armentia1887,938,,,,(------)βe(+kaisa---),444,"reflejar,ilustrar"
Cavinena-luz-13,,Cavinena,luz,ve-satana,ve-satana,β e + s a t a n a,None,Armentia1887,939,,,,(------)βe(+satana--),444,"aclarar,esclarecer,fantasía"
EseEjja-luz-1,,EseEjja,luz,we-ha-,we-ha-,w e + h a,None,,453,,,,(------)we(+ha------),444,limpiar
EseEjja-luz-2,,EseEjja,luz,kwea-we-ha-,kwea-we-ha-,kʷ e a + w e + h a,None,,453,,,,(--kʷea+)we(+ha------),444,"limpiar (el chaco),carpir"
EseEjja-luz-3,,EseEjja,luz,wia-ka-,wia-ka-,w i a + k a,None,,940,,,,(------)wi(--a+ka---),444,asolear
EseEjja-luz-4,,EseEjja,luz,kea-wio-,kea-wio-,k e a + w i o,None,,941,,,,(--kea+)wi(--o------),444,limpiar
EseEjja-luz-5,,EseEjja,luz,kea-wa,kea-wa,k e a + w a,None,,945,,,,(--kea+)w-(--a------),444,clara (el cielo)
ProtoTakana-silbar-1,,ProtoTakana,silbar,ui-,ui-,u i,None,,454,,,,u(-)i(------),445,silbar
Tacana-silbar-1,,Tacana,silbar,we,we,β e,None,,454,,,,-(β)e(------),445,silbar
Cavinena-silbar-1,,Cavinena,silbar,owi,owi,o β i,None,,454,,,,o(β)i(------),445,silbar
Huarayo-silbar-1,,Huarayo,silbar,uoi-,uoi-,u o i,None,,454,,,,u(o)i(------),445,silbar
Huarayo-silbar-2,,Huarayo,silbar,uoi-hinei,uoi-hinei,u o i + h i n e i,None,,454,,,,u(o)i(+hinei),445,silbador
ProtoTakana-tabaco-1,,ProtoTakana,tabaco,umasa,umasa,u m a s a,None,,456,,,,umasa(-------),446,tabaco
Tacana-tabaco-1,,Tacana,tabaco,umasa,umasa,u m a s a,None,,456,,,,umasa(-------),446,tabaco
Tacana-tabaco-2,,Tacana,tabaco,umasa-pu,umasa-pu,u m a s a + p u,None,Armentia1887,456,,,,umasa(+pu----),446,fumar
Reyesano-tabaco-1,,Reyesano,tabaco,madha,madha,m a ð a,None,,456,,,,-maða(-------),446,tobacco
Maropa-tabaco-1,,Maropa,tabaco,umaθa,umaθa,u m a θ a,None,Heath1883,456,,,,umaθa(-------),446,tobacco
Cavinena-tabaco-1,,Cavinena,tabaco,omaha,omaha,o m a h a,None,,456,,,,omaha(-------),446,tabaco
Cavinena-tabaco-2,,Cavinena,tabaco,omaha-ho-,omaha-ho-,o m a h a + h o,None,,456,,,,omaha(+ho----),446,fumar
Cavinena-tabaco-3,,Cavinena,tabaco,omaha porari,omaha_porari,o m a h a + p o r a r i,None,,456,,,,omaha(+porari),446,luciérnaga
ProtoTakana-marfilpalmera-1,,ProtoTakana,marfilpalmera,umeře,umeře,u m e ɽ e,None,,457,,,,umeɽe,447,marfil (palmera)
Tacana-marfilpalmera-1,,Tacana,marfilpalmera,umere,umere,u m e r e,None,,457,,,,umere,447,marfil (palmera)
EseEjja-marfilpalmera-1,,EseEjja,marfilpalmera,ome,ome,o m e,None,,457,,,,ome--,447,marfil
ProtoTakana-caerse-1,,ProtoTakana,caerse,u(te),u,u,None,,448,,,,(-----)u(-------),448,caerse
Tacana-caerse-1,,Tacana,caerse,"-ute,-u",-ute,u t e,"cf. tia-ute-ke 'démelo de arriba', ani-ute- 'sentar, ani-u-da 'asiento' | cf. *bute, for root",,448,,,,(-----)u(te-----),448,caerse
EseEjja-caerse-1,,EseEjja,caerse,oke-,oke-,o k e,None,,448,,,,(-----)o(ke-----),448,caerse
EseEjja-caerse-2,,EseEjja,caerse,hea-oke-,hea-oke-,h e a + o k e,None,,448,,,,(-hea+)o(ke-----),448,lo bajar
EseEjja-caerse-3,,EseEjja,caerse,ani-oke-,ani-oke-,a n i + o k e,None,,448,,,,(-ani+)o(ke-----),448,sentar
EseEjja-caerse-4,,EseEjja,caerse,neke-oke-a-,neke-oke-a-,n e k e + o k e + a,None,,448,,,,(neke+)o(ke+a---),448,bajarlo
Huarayo-caerse-1,,Huarayo,caerse,ote-ti-,ote-ti-,o t e + t i,None,,448,,,,(-----)o(te+ti--),448,caer
Huarayo-caerse-2,,Huarayo,caerse,oté-yo-,oté-yo-,o t é/e + j o,None,,448,,,,(-----)o(té/e+jo--),448,bajar
Arasa-caerse-1,,Arasa,caerse,otekiani,otekiani,o t e k i a n i,None,,448,,,,(-----)o(tekiani),448,fall
ProtoTakana-sardina-1,,ProtoTakana,sardina,umija,umija,u m i ʃ a,None,,458,,,,umiʃa(---),449,sardina
Tacana-sardina-1,,Tacana,sardina,umiřa-pa,umiřa-pa,u m i ɽ a + p a,None,,458,,,,umiɽa(+pa),449,mamoré (pez)
Cavinena-sardina-1,,Cavinena,sardina,omiha,omiha,o m i h a,None,,458,,,,omiha(---),449,sardina
ProtoTakana-tierra-2,,ProtoTakana,tierra,uwa,uwa,u w a,"cf. *awa, *wuyu",,460,,,,(--)uw(-)a(-----),450,tierra
Reyesano-tierra-2,,Reyesano,tierra,e-owa,e-owa,e + o w a,None,,460,,,,(e+)ow(-)a(-----),450,earth
Maropa-tierra-2,,Maropa,tierra,eugua,eugua,e u g u a,None,Cardús1886,460,,,,(e-)ug(u)a(-----),450,tierra
Araona-tierra-1,,Araona,tierra,eua,eua,e u a,None,,460,,,,(e-)u-(-)a(-----),450,tierra
Cavinena-tierra-3,,Cavinena,tierra,owa,owa,o w a,None,,563,,,,(----)ow-a(---------),450,terreno
Cavinena-tierra-4,,Cavinena,tierra,owa-bakwa,owa-bakwa,o w a + b a kʷ a,None,,578,,,,(----)ow-a(+bakʷa----),450,ampisi (boa) de tierra
Cavinena-tierra-5,,Cavinena,tierra,owa-kwemoso,owa-kwemoso,o w a + kʷ e m o s o,None,,711,,,,(----)ow-a(+kʷemoso--),450,"loma,cerro"
Cavinena-tierra-6,,Cavinena,tierra,uwa-kani,uwa-kani,u w a + k a n i,None,Armentia1887,460,,,,(--)uw(-)a(+kani),450,cueva
Cavinena-tierra-7,,Cavinena,tierra,owa-,owa-,o w a,None,,712,,,,(----)ow-a(---------),450,sembrar
Cavinena-tierra-8,,Cavinena,tierra,owa-owa-pohi,owa-owa-pohi,o w a + o w a + p o h i,None,,713,,,,(----)ow-a(+owa+pohi),450,sembrador
Cavinena-tierra-9,,Cavinena,tierra,kowati,kowati,k o w a t i,None,,714,,,,(k---)ow-a(-ti------),450,sembrar
EseEjja-tierra-1,,EseEjja,tierra,owa-hea-,owa-hea-,o w a + h e a,None,,460,,,,(--)ow(-)a(+hea-),450,enterrar
EseEjja-tierra-2,,EseEjja,tierra,wa-šapa,wa-šapa,w a + ʃ a p a,None,,715,,,,(----)-w-a(+ʃapa----),450,barro
EseEjja-tierra-3,,EseEjja,tierra,kea-wa-wa,kea-wa-wa,k e a + w a + w a,None,,716,,,,(kea+)-w-a(+wa------),450,fangoso
ProtoTakana-agua-1,,ProtoTakana,agua,uwi,uwi,u w i,cf. *awi,,461,,,,(--)uwi(------),451,agua
Tacana-agua-1,,Tacana,agua,y-awi,y-awi,j + a β i,None,,461,,,,(j+)aβi(------),451,agua
Tacana-agua-2,,Tacana,agua,y-awi-y-awi,y-awi-y-awi,j + a β i + j + a β i,None,,461,,,,(j+)aβi(+j+aβi),451,"ralo,como agua"
Maropa-agua-1,,Maropa,agua,yúvi,yúvi,j !ú/u β i,None,Heath1883;Nordenskiöld1905,461,,,,(j-)!ú/uβi(------),451,water
Sapibokona-agua-1,,Sapibokona,agua,eubi,eubi,e u b i,None,,461,,,,(e-)ubi(------),451,acqua
Sapibokona-agua-2,,Sapibokona,agua,eubi-hûre,eubi-hûre,e u b i + h u r e,None,,461,,,,(e-)ubi(+hure-),451,lago
Araona-agua-1,,Araona,agua,euvi,euvi,e u β i,None,,461,,,,(e-)uβi(------),451,agua
Reyesano-agua-1,,Reyesano,agua,y-obhi,y-obhi,j + o β i,None,,461,,,,(j+)oβi(------),451,water
Mabenaro-agua-1,,Mabenaro,agua,eowi,eowi,e o w i,None,,461,,,,(e-)owi(------),451,water
ProtoTakana-mezclar-1,,ProtoTakana,mezclar,wa-,wa-,w a,None,,463,,,,wa(---------),452,mezclar
Tacana-mezclar-1,,Tacana,mezclar,wa-ru-wa-ru,wa-ru-wa-ru,w a + r u + w a + r u,None,,463,,,,wa(+ru+wa+ru),452,mezclado
Tacana-mezclar-2,,Tacana,mezclar,wa-ru-,wa-ru-,w a + r u,None,,463,,,,wa(+ru------),452,"batar,removar"
Tacana-mezclar-3,,Tacana,mezclar,wa-ru-ura-,wa-ru-ura-,w a + r u + u r a,None,,463,,,,wa(+ru+ura--),452,remover
EseEjja-mezclar-1,,EseEjja,mezclar,wa-,wa-,w a,None,,463,,,,wa(---------),452,mezclar
ProtoTakana-chancodetropa-1,,ProtoTakana,chancodetropa,wabu(ru),wabu,w a b u,None,,464,,,,wabu(-----),453,chanco de tropa
Tacana-chancodetropa-1,,Tacana,chancodetropa,wabu,wabu,w a b u,None,,464,,,,wabu(-----),453,chanco de tropa
Tacana-chancodetropa-2,,Tacana,chancodetropa,wabu-kere,wabu-kere,w a b u + k e r e,None,,464,,,,wabu(+kere),453,taitetú
Maropa-chancodetropa-1,,Maropa,chancodetropa,huambušápi,huambušápi,w a m.b u ʃ !á/a p i,None,,464,,,,wam.bu(ʃ!á/api-),453,cobaye
Mabenaro-chancodetropa-1,,Mabenaro,chancodetropa,wabu,wabu,w a b u,None,,464,,,,wabu(-----),453,wangana
Mabenaro-chancodetropa-2,,Mabenaro,chancodetropa,wabathama,wabathama,w a b a t h a m a,None,,947,,,,waba(thama),453,peccary
Cavinena-chancodetropa-1,,Cavinena,chancodetropa,waboro,waboro,w a b o r o,None,,464,,,,wabo(ro---),453,chanco de tropa
Cavinena-chancodetropa-2,,Cavinena,chancodetropa,waborasa,waborasa,w a b o r a s a,None,,464,,,,wabo(rasa-),453,taitetú
EseEjja-chancodetropa-1,,EseEjja,chancodetropa,waxa,waxa,w a x a,cognate?,,464,,,,wa--(xa---),453,white-lipped peccary
EseEjja-chancodetropa-2,,EseEjja,chancodetropa,wo,wo,w o,cognate?,,946,,,,w-o---(-----),453,chancho
ProtoTakana-pie-1,,ProtoTakana,pie,wac̣i~wazi,wac̣i,w a ʈʂ i,None,,466,,,,(--)w(-)aʈʂi(--------),454,pié
Tacana-pie-1,,Tacana,pie,e-waci,e-waci,e + w a ʈʂ i,"Concepts 'rastro,pisada' taken from Armentia",,466,,,,(e+)w(-)aʈʂi(--------),454,"pié,rastro,pisada"
Tacana-pie-2,,Tacana,pie,e-waci tiadi,e-waci_tiadi,e + w a ʈʂ i + t i a d i,None,Armentia1887,466,,,,(e+)w(-)aʈʂi(+tiadi--),454,talon
Tacana-pie-3,,Tacana,pie,e-waci metidi,e-waci_metidi,e + w a ʈʂ i + m e t i d i,None,Armentia1887,466,,,,(e+)w(-)aʈʂi(+metidi-),454,uña del pié
Reyesano-pie-1,,Reyesano,pie,e-waci,e-waci,e + w a ts i,None,,466,,,,(e+)w(-)atsi(--------),454,foot
Maropa-pie-1,,Maropa,pie,éhuotsi,éhuotsi,é/e w o t s i,None,Nordenskiöld1905,955,,,,é/ehuotsi,454,foot
Maropa-pie-2,,Maropa,pie,evatri,evatri,e β a ʈɽ i,None,Heath1883,466,,,,(e-)β(-)aʈɽi(--------),454,foot
Sapibokona-pie-1,,Sapibokona,pie,ebbachi,ebbachi,e b b a tʃ i,None,,466,,,,(eb)b(-)atʃi(--------),454,foot
Araona-pie-1,,Araona,pie,euatsi,euatsi,e u a t s i,None,,466,,,,(e-)u(-)at-(-si-----),454,pié
Mabenaro-pie-1,,Mabenaro,pie,iwatsi,iwatsi,i w a ts i,None,,466,,,,(i-)w(-)atsi(--------),454,foot
Cavinena-pie-1,,Cavinena,pie,e-wači,e-wači,e + w a tʃ i,None,,466,,,,(e+)w(-)atʃi(--------),454,"pié,pata (de animal)"
Cavinena-pie-2,,Cavinena,pie,wači-wači-ke,wači-wači-ke,w a tʃ i + w a tʃ i + k e,None,,466,,,,(--)w(-)atʃi(+watʃi+ke),454,cienpiés
Cavinena-pie-3,,Cavinena,pie,e-wasi,e-wasi,e + w a s i,Latter forms apparently from *e-wazi,,950,,,,(e+)w-a-s-i(--------),454,pata (de mueblos)
Cavinena-pie-4,,Cavinena,pie,e-wasi-mere,e-wasi-mere,e + w a s i + m e r e,Latter forms apparently from *e-wazi,,951,,,,(e+)w-a-s-i(+mere---),454,espinilla
EseEjja-pie-1,,EseEjja,pie,e-wasi,e-wasi,e + w a s i,None,,466,,,,(e+)w(-)asi(--------),454,pié
EseEjja-pie-2,,EseEjja,pie,e-wasi-ai-ai,e-wasi-ai-ai,e + w a s i + a i + a i,None,,466,,,,(e+)w(-)asi(+ai+ai--),454,dedo gran del pié
EseEjja-pie-3,,EseEjja,pie,e-wa-kiši,e-wa-kiši,e + w a + k i ʃ i,None,,952,,,,(e+)w-a----(+kiʃi---),454,uña (del pié?)
Huarayo-pie-1,,Huarayo,pie,e-wa-tisi,e-wa-tisi,e + w a + t i s i,None,,953,,,,(e+)w-a----(+tisi---),454,uña
Arasa-pie-1,,Arasa,pie,e-huatise,e-huatise,e + h u a t i s e,None,,466,,,,(e+)h(u)ati(-se-----),454,toenail
Arasa-pie-2,,Arasa,pie,ehäuši-sisi,ehäuši-sisi,e h a u ʃ i + s i s i,None,,948,,,,(e-)h-auʃ-i(+sisi---),454,toe
Arasa-pie-3,,Arasa,pie,ehäuši,ehäuši,e h a u ʃ i,None,,949,,,,(e-)h-auʃ-i(--------),454,foot
ProtoTakana-sabanon-1,,ProtoTakana,sabanon,wac̣i,wac̣i,w a ʈʂ i,None,,465,,,,waʈʂi(-----),455,sabañon
Tacana-sabanon-1,,Tacana,sabanon,waci-hařa,waci-hařa,w a ʈʂ i + h a ɽ a,None,,465,,,,waʈʂi(+haɽa),455,sabañon
Cavinena-sabanon-1,,Cavinena,sabanon,wači-bihi,wači-bihi,w a tʃ i + b i h i,None,,465,,,,watʃi(+bihi),455,sabañon
ProtoTakana-chico-1,,ProtoTakana,chico,wai,wai,w a i,None,,467,,,,(--)wai(-----),456,chico
Tacana-chico-1,,Tacana,chico,wai-čidi,wai-čidi,w a i + tʃ i d i,None,,467,,,,(--)wai(+tʃidi),456,"chico,pequeño"
Cavinena-chico-1,,Cavinena,chico,e-wee-bari,e-wee-bari,e + β e e + b a r i,Concept 'mocedad' taken from Armentia,,467,,,,(e+)βee(+bari),456,"joven,maltón,mocedad"
Cavinena-chico-2,,Cavinena,chico,e-ve,e-ve,e + β e,None,Armentia1887,954,,,,(e+)βe-(-----),456,cachorro
ProtoTakana-paloma-1,,ProtoTakana,paloma,wa(ʔ)i,wai,w a i,None,,462,,,,wa(-)i(-----),457,paloma
Tacana-paloma-1,,Tacana,paloma,wai-tuku,wai-tuku,w a i + t u k u,None,,462,,,,wa(-)i(+tuku),457,especie de paloma
Cavinena-paloma-1,,Cavinena,paloma,wei~weʔi,wei,β e i,None,,462,,,,βe(-)i(-----),457,paloma
EseEjja-paloma-1,,EseEjja,paloma,waʔy-oxo,waʔy-oxo,w a ʔ j + o x o,None,,462,,,,wa(ʔ)j(+oxo-),457,paloma
EseEjja-paloma-2,,EseEjja,paloma,weá,weá,w e !á/a,None,,956,,,,we!á/a,457,paloma
Huarayo-paloma-1,,Huarayo,paloma,kwei-beʔi,kwei-beʔi,kʷ e i + b e ʔ i,None,,462,,,,kʷe(-)i(+beʔi),457,paloma
ProtoTakana-conejo-1,,ProtoTakana,conejo,wakuru,wakuru,w a k u r u,None,,468,,,,wakuru,458,conejo
Tacana-conejo-1,,Tacana,conejo,wahu,wahu,w a h u,None,,468,,,,wahu--,458,conejo
Cavinena-conejo-1,,Cavinena,conejo,wakuro,wakuro,w a k u r o,None,Armentia1887,468,,,,wakuro,458,conejo
ProtoTakana-poner-1,,ProtoTakana,poner,wana,wana,w a n a,None,,469,,,,(-----)wana(-------),459,poner
Tacana-poner-1,,Tacana,poner,wana-,wana-,w a n a,None,,469,,,,(-----)wana(-------),459,"tender,poner,dejer"
Tacana-poner-2,,Tacana,poner,iče-wana-,iče-wana-,i tʃ e + w a n a,None,,469,,,,(-itʃe+)wana(-------),459,matar (pegando)
Cavinena-poner-1,,Cavinena,poner,wana-,wana-,w a n a,None,,469,,,,(-----)wana(-------),459,"poner,huir"
EseEjja-poner-1,,EseEjja,poner,wwana-,wwana-,w w a n a,None,,469,,,,(----w)wana(-------),459,guardar
EseEjja-poner-2,,EseEjja,poner,wana-dobe-a-,wana-dobe-a-,w a n a + d o b e + a,None,,469,,,,(-----)wana(+dobe+a),459,guardar adentro
EseEjja-poner-3,,EseEjja,poner,wana-oke-a-,wana-oke-a-,w a n a + o k e + a,None,,469,,,,(-----)wana(+oke+a-),459,echar abajo
EseEjja-poner-4,,EseEjja,poner,wana-sowa-,wana-sowa-,w a n a + s o w a,None,,469,,,,(-----)wana(+sowa--),459,guardar arriba
EseEjja-poner-5,,EseEjja,poner,baʔe-wana-sowa-,baʔe-wana-sowa-,b a ʔ e + w a n a + s o w a,None,,469,,,,(baʔe+)wana(+sowa--),459,colgar
Huarayo-poner-1,,Huarayo,poner,wana-,wana-,w a n a,None,,469,,,,(-----)wana(-------),459,poner
ProtoTakana-mujer-2,,ProtoTakana,mujer,wane,wane,w a n e,cf. *awe,,470,,,,(-------------)wane(-----------),460,mujer
Tacana-mujer-2,,Tacana,mujer,e-wane,e-wane,e + w a n e,None,,470,,,,(-e+----------)wane(-----------),460,esposa
Tacana-mujer-3,,Tacana,mujer,e-wane-sa kwara,e-wane-sa_kwara,e + w a n e + s a + kʷ a r a,None,,470,,,,(----------e+-)wane(+sa---+kʷara),460,suegra
Tacana-mujer-4,,Tacana,mujer,e-wane-sa tata,e-wane-sa_tata,e + w a n e + s a + t a t a,None,,470,,,,(----------e+-)wane(+sa---+tata),460,suegro
Tacana-mujer-5,,Tacana,mujer,wane-mawe,wane-mawe,w a n e + m a β e,None,,470,,,,(-------------)wane(---+ma---βe),460,soltero
Tacana-mujer-6,,Tacana,mujer,wane-pai,wane-pai,w a n e + p a i,None,,470,,,,(-------------)wane(+pa--i-----),460,concuñado
Tacana-mujer-7,,Tacana,mujer,ha-wane-ti-,ha-wane-ti-,h a + w a n e + t i,None,,470,,,,(---------ha+-)wane(------+--ti),460,casar (hombres)
Tacana-mujer-8,,Tacana,mujer,e-bakwasane,e-bakwasane,e + b a kʷ a s a n e,None,,524,,,,(----------e+-)bakʷa(-sa------ne),460,nuera
Reyesano-mujer-2,,Reyesano,mujer,-wane,-wane,w a n e,None,,470,,,,(-------------)wane(-----------),460,wife
Maropa-mujer-2,,Maropa,mujer,ki-evane,ki-evane,k i + e β a n e,None,Heath1883,470,,,,(ki+e---------)βane(-----------),460,my wife
Cavinena-mujer-2,,Cavinena,mujer,e-wane-ke,e-wane-ke,e + w a n e + k e,None,,470,,,,(----------e+-)wane(+ke--------),460,esposa
Cavinena-mujer-3,,Cavinena,mujer,e-wane-maho-ke,e-wane-maho-ke,e + w a n e + m a h o + k e,None,,470,,,,(----------e+-)wane(+ma-ho+--ke),460,viudo
Cavinena-mujer-4,,Cavinena,mujer,e-wane-ke ekwake,e-wane-ke_ekwake,e + w a n e + k e + e kʷ a k e,None,,470,,,,(----------e+-)wane(+ke+-e-kʷake),460,suegra
Cavinena-mujer-5,,Cavinena,mujer,e-wane-ke,e-wane-ke,e + w a n e + k e,None,,470,,,,(----------e+-)wane(+ke--------),460,suegro
Cavinena-mujer-6,,Cavinena,mujer,e-wane-ke hoyake,e-wane-ke_hoyake,e + w a n e + k e + h o j a k e,None,,470,,,,(----------e+-)wane(+ke+ho-jake),460,novia
Cavinena-mujer-7,,Cavinena,mujer,e-bakwa-ke-ha-wane,e-bakwa-ke-ha-wane,e + b a kʷ a + k e + h a + w a n e,None,,470,,,,(e+bakʷa+ke+ha+)wane(-----------),460,nuera
Cavinena-mujer-8,,Cavinena,mujer,wane,wane,w a n e,None,,470,,,,(-------------)wane(-----------),460,mujer
Cavinena-mujer-9,,Cavinena,mujer,wane-ma,wane-ma,w a n e + m a,None,,470,,,,(-------------)wane(------+ma--),460,soltero
Cavinena-mujer-10,,Cavinena,mujer,wane-peya,wane-peya,w a n e + p e j a,None,,470,,,,(-------------)wane(+pe----ja--),460,concuñada
EseEjja-mujer-2,,EseEjja,mujer,e-wanase,e-wanase,e + w a n a s e,None,,470,,,,(-e+----------)wana(se---------),460,wife
EseEjja-mujer-3,,EseEjja,mujer,xa-wana-ki-,xa-wana-ki-,x a + w a n a + k i,None,,470,,,,(---------xa+-)wana(+ki--------),460,casar (hombres)
Huarayo-mujer-1,,Huarayo,mujer,wanásema,wanásema,w a n !á/a s e m a,None,,470,,,,(-------------)wan!á/a(sema-------),460,soltero
Huarayo-mujer-2,,Huarayo,mujer,wana-(ti-),wana-,w a n a,None,,470,,,,(-------------)wana(-----------),460,casarse
Chama-mujer-2,,Chama,mujer,e-gwanási,e-gwanási,e + gʷ a n !á/a s i,None,,470,,,,(-e+----------)gʷan!á/a(si---------),460,woman
ProtoTakana-humo-1,,ProtoTakana,humo,wani,wani,w a n i,None,,471,,,,(----)w(-)ani(----------),461,humo
Tacana-humo-1,,Tacana,humo,wani-ba-ke,wani-ba-ke,w a n i + b a + k e,None,,471,,,,(----)w(-)ani(+ba+ke----),461,oler
Tacana-humo-2,,Tacana,humo,wani-da,wani-da,w a n i + d a,None,,471,,,,(----)w(-)ani(+da-------),461,"hediondo,mal odor"
